aID_STAO,elevation,HS,land_use,N_surveys,SR_pl_mean,SR_pl_sh_mean,SR_pl_lo_mean,SR_pl_trend,T_pl_mean,T_pl_sh_mean,T_pl_lo_mean,T_pl_trend,T_pl_sh_trend,T_pl_lo_trend,SR_mo_mean,SR_mo_sh_mean,SR_mo_lo_mean,SR_mo_trend,T_mo_mean,T_mo_sh_mean,T_mo_lo_mean,T_mo_trend,T_mo_sh_trend,T_mo_lo_trend
839,1437.800048828125,montane,forest,4,20.25,3.625,23,1.7999999999999983,2.94,2.875,2.7844742063492065,-0.019999999999999928,-0.09999999999999981,0.0029761904761903355,14.25,4.25,25,2.6000000000000005,2.9299999999999997,2.9166666666666665,2.9375,0.07199999999999988,-0.20000000000000034,0.14999999999999997
840,1840.5999755859375,subalpine,grassland,5,46.2,0.8,22.3,-3.9999999999999942,2.41,2,2.2333333333333334,0.07799999999999992,-0.9999999999999997,0.040000000000000153,22,7.4,16.8,2.7999999999999963,2.018,2.2333333333333334,1.9288961038961039,0.16800000000000004,0.3333333333333334,0.12564935064935084
841,2450.699951171875,alpine,unused,4,7.25,0,0.875,1.4000000000000004,1.3800000000000001,NA,1.75,0.05200000000000012,NA,NA,5.25,0.75,1.75,-0.20000000000000034,2.75,3,2.3333333333333335,0.19999999999999976,NA,1.9999999999999993
842,2106.5,alpine,grassland,4,41.25,2.25,15.75,13.799999999999999,1.69,1.6875,1.7912698412698411,0.2240000000000001,0.44999999999999996,0.1053968253968253,13.5,8.25,6.25,0.4000000000000007,2.5625,3.0416666666666665,2.0833333333333335,-0.49000000000000016,-0.9666666666666666,-0.19999999999999982
843,2265.5,alpine,unused,4,27,0.75,6.25,3.5999999999999983,1.3975,1.5,1.3645833333333333,0.05799999999999973,3.7611501537150655e-16,0.22499999999999998,29,12.75,11.25,-2.399999999999998,1.33,1.2090909090909092,1.4955357142857144,-0.112,-0.1963636363636361,-0.0035714285714285566
844,1337.199951171875,subalpine,forest,4,36,1.5,48.25,7.9999999999999964,2.815,3,2.8085517101577473,-0.03599999999999977,NA,-0.11814462627156086,41,25,55.25,20.399999999999995,2.7475,2.587229763700352,2.83070842201277,-0.006000000000000233,-0.18381096028154842,0.07286105199148664
845,566.29998779296875,montane,grassland,5,32.6,1.4,24.9,0.200000000000003,3.2520000000000002,3.5,3.1902777777777778,-1.2734082560680878e-16,2.8900832845563507e-16,-0.006944444444444674,3.6,0,9,-1.3999999999999995,3,NA,3,2.943699825358179e-16,NA,2.943699825358179e-16
846,484.79998779296875,montane,grassland,4,31.75,10.125,19.875,1.400000000000001,3.3475,3.375,3.4571428571428573,-0.022000000000000238,-0.03333333333333268,0.06285714285714315,0.5,0,1.5,0.8,3,NA,3,1.5044600614860252e-15,NA,1.5044600614860252e-15
847,1138,montane,forest,4,29.25,0.75,51.625,-4.200000000000001,3.0975,3,3.129953560371517,0.030000000000000422,NA,0.01133126934984485,15.25,5.25,27.5,-1.4000000000000008,3.0425,3,3.0555555555555554,-0.06599999999999966,-0,-0.08888888888888875
848,916.9000244140625,montane,forest,4,24.25,1,43.875,-1.8000000000000014,2.8825,2,3.037079831932773,0.03399999999999963,3.3432445810800583e-16,0.037282913165266336,20.75,5.25,51.75,5.799999999999997,2.995,2.611111111111111,3.036324786324786,0.09599999999999954,-0.16666666666666757,0.13504273504273526
849,500,montane,grassland,4,43,22.875,29.125,-1.1999999999999997,3.4450000000000003,3.663095238095238,3.7648809523809526,1.7998372611042727e-16,0.002857142857142314,0.059523809523809146,3.5,5.75,2.5,-1.9999999999999996,3.585,3.888888888888889,3.3333333333333335,0.06400000000000004,0.19047619047619002,0.9999999999999986
850,1293,subalpine,forest,5,33.6,0,62,-1.7999999999999967,2.922,NA,2.8700865800865802,-0.04199999999999952,NA,-0.04149350649350647,20.6,8.4,40.8,0.6000000000000008,2.966,2.8433333333333333,3,-0.037999999999999506,-0.18333333333333335,2.943699825358179e-16
851,1013.2000122070312,montane,forest,4,10.25,0,18.125,-2.5999999999999988,2.94,NA,2.9017857142857144,0.10400000000000044,NA,0.07857142857142864,11.25,3.75,24,4.199999999999999,3,3,3,0,0,0
852,1154.5,subalpine,grassland,4,37.25,0,38.625,-9.399999999999999,2.755,NA,2.8101190476190476,-0.05600000000000022,NA,0.0014285714285710701,20.25,13,35.25,-1.3999999999999988,2.8,2.4916666666666667,2.939772727272727,0.048000000000000036,0.033333333333333576,0.051212121212120994
853,703.0999755859375,montane,forest,4,10,0.75,15.875,5.599999999999998,2.9,3,2.8541666666666665,0.1240000000000002,NA,0.18333333333333354,6.25,4.5,11.25,4.199999999999999,3.14,3,3.1958333333333333,0.06800000000000014,-0,0.12333333333333286
854,748.29998779296875,montane,forest,4,17.25,0.75,29.75,-0.5999999999999996,3.165,3,3.126190476190476,-0.14,NA,-0.12380952380952462,10,3.5,23.25,3.5999999999999988,3.2775,3.5,3.2548701298701297,-0.2619999999999999,8.670249853669051e-16,-0.2740259740259738
855,733.70001220703125,montane,grassland,5,21.4,6.6,15.1,-3.399999999999998,3.454,3.625,3.776666666666667,0.014000000000000002,0.028571428571428418,-0.009999999999999632,1.2,0.8,0,0.5999999999999998,4,4,NA,NA,NA,NA
856,642.29998779296875,montane,forest,4,7.75,0,19.25,-2.6000000000000005,3.3525,NA,3.33125,0.09399999999999994,NA,0.08500000000000013,6.5,3,11.5,2.9790409838967276e-16,3.05,3,3.0625,0.12000000000000027,0,0.15000000000000016
857,649.5,montane,forest,4,22.5,6,44.75,0.3999999999999999,3.4575,3.4375,3.4428800366300365,0.029999999999999714,0.14999999999999997,0.003937728937729369,11,6,20.5,-2.3999999999999995,3.2,3.2916666666666665,3.15625,-0.05600000000000076,-0.2999999999999998,0.02499999999999964
858,545.5,montane,grassland,5,32.8,11.5,25.8,3.4000000000000004,3.394,3.4433333333333334,3.698611111111111,-0.037999999999999604,-0.0900000000000003,0.06388888888888922,2,0,1.2,-0.1999999999999999,3,NA,3,7.52230030743013e-16,NA,7.52230030743013e-16
859,476.20001220703125,montane,forest,4,15,1.5,38,-7.944109290391273e-16,3.3125,3,3.3791666666666664,-0.018000000000000325,7.52230030743013e-16,0.03666666666666706,9.75,2.5,22,1,3.26,3.25,3.2464285714285714,0.008000000000000538,-0.9999999999999984,0.05619047619047616
860,553.29998779296875,montane,grassland,3,21,12.833333333333334,16,-9.869527411719477e-15,3.4266666666666667,3.486111111111111,3.7,0.08999999999999947,0.166666666666666,-9.723847728366158e-16,1,0,0,-1.323652229514089e-16,NA,NA,NA,NA,NA,NA
861,1402.4000244140625,montane,forest,4,34.25,3.125,45.875,-2.2000000000000024,2.725,3.0833333333333335,2.736967879256966,-0.06799999999999996,-0.14285714285714332,0.005100619195046178,35,17.25,50,2.3999999999999995,2.7425,2.6514880952380953,2.7738390092879257,0.01800000000000015,-0.04785714285714294,0.04328173374612998
862,1484.800048828125,subalpine,forest,4,22.75,0,27.75,-0.19999999999999996,2.565,NA,2.574300699300699,-0.09600000000000061,NA,-0.049650349650349486,18,16,23.5,0.3999999999999999,2.725,2.560714285714286,2.849702380952381,0.06799999999999996,0.03142857142857131,0.07023809523809542
863,1377.4000244140625,montane,forest,4,9.75,2.5,11.75,4.199999999999998,2.815,2.5,2.7142857142857144,0.19199999999999945,0,0.3142857142857144,13.25,3.75,27.75,-0.6000000000000001,2.9299999999999997,2.5,3,0.04000000000000039,0.19999999999999998,0
864,2025.699951171875,alpine,forest,5,8.8,0,9.8,0.1999999999999997,2.366,NA,2.43,0.09000000000000036,NA,0.06000000000000022,14,8.6,16.6,-0.20000000000000062,2.656,2.65,2.6619047619047618,0.19800000000000004,0.4499999999999998,0.07619047619047598
865,1798.0999755859375,subalpine,forest,4,12,0,18.625,-1.599999999999999,2.5175,NA,2.4799107142857144,0.0020000000000001436,NA,0.041071428571428634,21,12.25,27,1.200000000000001,2.455,2.175,2.642822455322455,-0.08400000000000014,-0.25999999999999973,0.07890442890442895
866,1917.0999755859375,alpine,unused,4,23.75,2.25,24.625,-2.2000000000000015,2.3,3,2.3979978354978355,0.11600000000000053,-8.411848787042894e-16,0.06904761904761915,23,14.25,22.25,4.4,2.3674999999999997,2.467857142857143,2.3239468864468864,0.2900000000000002,0.49428571428571444,0.19725274725274689
867,2471.60009765625,alpine,grassland,4,21.5,0,5,7.200000000000001,1.3050000000000002,NA,1.2875,0.01999999999999966,NA,0.22999999999999995,14,6.5,2.5,6.800000000000001,1.185,1.25625,1,0.212,0.29499999999999993,0
868,2510.89990234375,alpine,grassland,4,21,1.125,3.25,2.8000000000000007,1.21,1.5,1.1875,-0.027999999999999938,-4.205924393521447e-16,-0.050000000000000086,24,7.75,12,2,1.4874999999999998,1.2986111111111112,1.375,-0.05400000000000018,-0.005555555555555703,-0.033333333333333125
869,2471.5,alpine,grassland,4,27.5,0.375,7.875,3.199999999999998,1.405,1.5,1.4761904761904763,0.039999999999999945,NA,0.15952380952380948,9,2.5,1.25,2.400000000000001,1,1,1,0,0,0
870,2743.699951171875,alpine,grassland,4,23.5,1.5,6.5,-0.3999999999999999,1.3025,1.5,1.2958333333333334,-0.005999999999999873,-0,0.0366666666666668,16,4.5,6.5,0.3999999999999999,1.6099999999999999,1.2875,1.675,0.18400000000000005,0.32999999999999996,-0.1400000000000001
871,1591.800048828125,subalpine,forest,4,28.25,0.875,28.375,-1.4000000000000004,2.71,3.5,2.635363247863248,0.07200000000000023,NA,0.08948717948717952,21,7.75,31,-4.000000000000001,2.435,2.2916666666666665,2.498214285714286,-0.00799999999999998,0.433333333333333,-0.07571428571428526
872,1735.5999755859375,subalpine,grassland,5,34.4,0.3,19,0.8000000000000029,2.374,1.5,2.1540079365079365,0.037999999999999916,NA,0.013373015873015648,12,3.2,11.4,-2.9999999999999987,2.634,2.7777777777777777,2.61,0.09799999999999998,0.0952380952380946,0.1366666666666667
873,1352.5,montane,forest,4,29.25,0,25,-2.1999999999999984,3.285,NA,3.0441964285714285,0.07999999999999988,NA,0.09035714285714301,4.25,0,9.75,1.3999999999999997,3,NA,3,0,NA,0
874,1944.4000244140625,subalpine,grassland,4,45.25,3.875,22.375,3.4,2.305,3.0625,2.0801136363636363,-0.003999999999999915,-0.049999999999999815,0.09590909090909107,26.5,13.5,21.75,-5.599999999999998,2.385,2.5666666666666664,2.296843434343434,0.33599999999999974,0.6133333333333332,0.21424242424242407
875,2021.199951171875,alpine,unused,4,16.75,1.375,4.5,0.19999999999999857,2.2075,2.75,2.25,-0.07000000000000046,-0.9999999999999997,0,8.25,3.25,10.5,-3,2.425,2.6666666666666665,2.3666666666666667,0.30000000000000016,-0.5000000000000002,0.39999999999999974
876,2091,alpine,grassland,4,44.25,0.375,8.25,-0.19999999999999737,2.0075,1.5,1.8166666666666667,0.001999999999999689,NA,0.03999999999999984,5.75,1.5,5.25,0.20000000000000057,2.6875,1.5,2.875,-0.55,2.0000000000000004,-0.7
877,1373.5999755859375,subalpine,grassland,4,36,3.625,27.875,0.7999999999999999,3.1575,3.5833333333333335,3.095833333333333,0.06600000000000054,0.17857142857142785,0.009999999999999787,5.25,5.5,1.5,-3,3.335,3.4,3,1.3400000000000012,1.6,1.5044600614860262e-15
878,1294.800048828125,montane,forest,4,27.5,2.75,27.75,-7.200000000000001,2.915,2.75,2.9163059163059164,-3.568642845292955e-16,0.24999999999999864,-0.02914862914862919,24,8.75,39,7.199999999999999,2.8375,2.375,2.9349893162393164,0.1860000000000001,0.3666666666666666,0.23730769230769241
879,1052.199951171875,montane,forest,4,17,0.75,37.125,-2.8,3.135,3,3.156993006993007,-0.04000000000000039,NA,-0.06097902097902086,14.5,5.25,30.25,-0.3999999999999999,3.1525,3,3.177209595959596,0.10600000000000039,-4.806770735453082e-16,0.10641414141414172
880,2106.699951171875,alpine,unused,5,52.4,4.3,22.2,0.8000000000000002,1.828,2.15,1.8547619047619048,0.008000000000000293,0.15000000000000013,-0.10000000000000017,28.4,9.2,12.6,5.799999999999998,1.8960000000000001,1.85,1.81,0.11400000000000017,0.1,0.20999999999999983
881,1598.800048828125,alpine,forest,4,13.5,0,15,-1.5999999999999999,2.5175,NA,2.5,0.08599999999999994,NA,0.06666666666666678,25.75,16.75,34.5,-3.3999999999999995,2.6975,2.655357142857143,2.707051282051282,-0.04200000000000017,-0.08714285714285719,0.0015384615384615372
882,1064.699951171875,montane,forest,4,19,2,25.625,13.2,2.9925,2.6666666666666665,2.921741452991453,0.04200000000000052,0.49999999999999883,0.001068376068375799,19.25,10.25,39,2.5999999999999983,3.0300000000000002,3.1,3,0.07200000000000005,0.2400000000000002,-0
883,569.5999755859375,montane,forest,4,19,0,29.875,-7.6,3.425,NA,3.4458333333333333,0.09200000000000089,NA,0.1477777777777776,12.5,0.75,30.25,-0.3999999999999998,3.2625,3,3.2658279220779223,-0.14999999999999963,NA,-0.13928571428571457
884,1407.4000244140625,subalpine,forest,4,16.5,0,9,-0.3999999999999985,2.855,NA,2.96875,-3.5996745222085454e-16,NA,0.1249999999999998,3.25,0.75,8.5,-2.2,2.7375,3,2.716666666666667,-0.4700000000000005,NA,-0.45333333333333325
885,1079.9000244140625,montane,grassland,5,59.8,9.7,39.2,4.199999999999999,3.074,3.2333333333333334,2.889949494949495,0.027999999999999838,-0.03333333333333313,0.04065656565656598,23,4.4,42.2,-3.599999999999998,2.878,2.433333333333333,2.928207070707071,-0.044000000000000344,-0.4333333333333328,-0.012348484848485044
886,1100.300048828125,montane,grassland,4,25.75,7.125,10.625,2.5999999999999983,3.205,3.1666666666666665,3.2708333333333335,3.5531270068351593e-16,-0.16666666666666696,0.08333333333333356,2.25,0,1.5,-1,3,NA,3,1.5044600614860262e-15,NA,1.5044600614860262e-15
887,747.0999755859375,montane,grassland,4,27.75,9.25,22,5,3.38,3.34375,3.533482142857143,0.003999999999999736,0.175,-0.10178571428571387,3,1,0.75,1.9860273225978183e-16,3.5,4,3,2.0000000000000018,NA,NA
888,898.79998779296875,montane,grassland,4,34,3.25,18.75,2.383232787117382e-15,3.245,3.25,3.126190476190476,-0.008000000000000184,-0.10714285714285737,-0.04380952380952365,9.5,3.25,13.5,-3.9999999999999982,3.035,3.166666666666667,3,-0.028000000000000098,0.6666666666666687,0
889,907.9000244140625,montane,forest,5,12.6,0,25.6,-2.0000000000000004,2.96,NA,2.9068181818181817,0.048,NA,0.036363636363637,6.6,0.6,16.8,-2.1999999999999993,3,3,3,2.943699825358179e-16,NA,2.943699825358179e-16
890,589.20001220703125,montane,grassland,4,34.25,7,31.125,2.6000000000000023,3.34,3.5,3.455753968253968,0.007999999999999296,0,0.041746031746031954,6.25,3,9.75,0.9999999999999996,3.125,4,3,-0.10000000000000017,NA,0
891,448,montane,forest,4,17,0,43.625,0.3999999999999999,3.5175,NA,3.5614177489177488,-0.018000000000000505,NA,-0.02359307359307401,11.25,3,23.25,-0.5999999999999996,3,3,3,0,-4.806770735453082e-16,0
892,475.20001220703125,colline,grassland,5,17.8,11.4,15.9,0.2000000000000004,3.424,3.335,3.7399999999999998,-0.17999999999999977,-0.14166666666666672,-0.11999999999999934,0.4,0.8,0,0.7999999999999996,4,4,NA,NA,NA,NA
893,1281.5,montane,forest,4,22.25,1.5,34.375,1.000000000000001,2.9325,3,2.9895833333333335,0.013999999999999888,1.504460061486026e-15,0.01136363636363721,21.5,16.25,36.5,-5.6,2.9,2.8375,2.9256410256410255,0.11600000000000035,0.14999999999999963,0.094358974358973835
894,493.6000061035156,colline,grassland,5,47.4,43.4,27.2,-1.5999999999999996,3.522,3.698137254901961,3.5957142857142856,0.062000000000000215,0.08166666666666707,-0.0014285714285710818,10.4,3.6,14.4,-1.799999999999999,3.146,3.75,3,0.1720000000000003,0.5999999999999999,2.943699825358179e-16
895,1349,montane,forest,4,4.25,0,5,-0.5999999999999999,2.67,NA,2.5,-0,NA,-0,5.75,3,10.25,-1.8000000000000003,2.965,3,2.95,0.08400000000000035,-8.411848787042894e-16,0.1200000000000001
896,2496.199951171875,alpine,unused,4,6.75,0,1,4.2,1.275,NA,1,0.020000000000000108,NA,0,10.75,4.25,2.75,4.6,1.4425,1.3166666666666667,1.3333333333333333,-0.286,0.01333333333333343,-0.4000000000000001
897,2487,alpine,grassland,4,42.5,1.5,13.875,3.1999999999999997,1.505,1.5,1.5791666666666666,0.07599999999999997,0,0.03444444444444414,21.25,6.25,7.5,5.799999999999999,1.3425,1.2589285714285714,1.3583333333333334,-0.154,-0.307142857142857,-0.21999999999999975
898,2465.199951171875,alpine,grassland,4,33.75,1.5,10.75,-1.0000000000000029,1.4725,1.5,1.4821428571428572,0.009999999999999964,-0,-0.09999999999999991,18.25,4.5,11,-2.5999999999999983,1.8225,1.5,1.9083333333333334,0.3540000000000001,0.6000000000000001,0.11333333333333322
899,2329.800048828125,alpine,grassland,4,47.75,0.375,25.875,-0.5999999999999973,2.0275,1.5,1.9592261904761905,-0.11399999999999987,NA,-0.057380952380952525,17.75,8.25,19.5,-5.799999999999998,2.9,3.4,2.810515873015873,0.1279999999999994,-0.08000000000000008,0.12619047619047644
900,1385.5,subalpine,grassland,5,52.6,14.5,33.4,8.599999999999996,3.14,3.4033333333333333,2.9154761904761903,0.057999999999999885,0.11666666666666675,0.10238095238095235,5.6,3.2,3,2.5999999999999996,3.5833333333333335,4,3,-0.5000000000000009,-5.294608918056356e-16,1.5044600614860254e-15
901,1007.7999877929688,montane,forest,4,20.75,0.75,43.5,2.200000000000001,3.3425,3,3.409447496947497,-0.006000000000000229,NA,-0.009267399267398696,16.75,2,29,-7,3.1125,2.6666666666666665,3.1606060606060606,0.1780000000000001,0.7142857142857137,0.1381818181818181
902,1484,subalpine,grassland,4,26.5,0,14.25,-0.4000000000000015,3.1075,NA,2.8354166666666667,0.12199999999999987,NA,0.4183333333333331,0.25,0,0,-0.19999999999999996,NA,NA,NA,NA,NA,NA
903,1626,subalpine,forest,4,43,3.125,18.125,-1.1999999999999977,2.565,2.5,2.1234126984126984,-0.016000000000000368,0,0.15015873015873032,22.5,8,40.25,-2.3999999999999986,2.81,2.7291666666666665,2.800281954887218,0.011999999999999922,-0.08333333333333302,-0.0109022556390979
904,2255.89990234375,alpine,grassland,4,42.25,2.125,12.375,2.2000000000000024,1.6724999999999999,1.625,1.7046130952380953,-0.042000000000000086,-0.29999999999999993,0.055357142857142966,14.5,7.25,12.25,1.2000000000000006,2.075,1.8541666666666667,2.285416666666667,0.011999999999999832,-0.08333333333333347,0.06833333333333337
905,2001.5,alpine,grassland,4,58.25,3.125,43.125,2.5999999999999965,2.0625,1.8125,2.053327922077922,0.026000000000000155,0.14999999999999988,0.04257575757575775,42.5,21.25,46.25,-5.200000000000003,2.4175,2.4785714285714286,2.379191070367541,0.03000000000000007,0.1257142857142858,-0.009421950598421172
906,2242.300048828125,alpine,grassland,4,23,0.75,8.125,-0.39999999999999863,1.39,1.5,1.4125,0.040000000000000036,7.52230030743013e-16,0.0033333333333333236,25.25,9,11.5,-4.1999999999999975,1.4275,1.1696428571428572,1.4866071428571428,0.037999999999999985,0.007142857142857026,0.11785714285714279
907,1930.800048828125,alpine,grassland,4,17,0,4.25,-1.9999999999999984,2.335,NA,2.1875,-0.07999999999999989,NA,-0.25000000000000017,11.75,2.75,15.25,0.19999999999999976,2.8125,2.1666666666666665,2.908333333333333,-0.25,-0.5000000000000008,-0.08666666666666653
908,827.5999755859375,montane,forest,4,20.75,1.5,35.375,-2.1999999999999997,3.225,3,3.2185314685314683,0.031999999999999494,5.014866871620087e-16,0.052447552447552497,18.75,3,36.25,0.6000000000000004,3.08,3,3.088675213675214,0.016000000000000722,-8.411848787042892e-16,0.0083760683760687
909,1483.699951171875,subalpine,forest,4,47,1.5,67.75,4.4,2.54,3,2.552967068053275,0.13999999999999985,1.5044600614860262e-15,0.07782338989235527,31.75,14.75,47.5,9.799999999999999,2.8,2.6410714285714287,2.8337406015037594,0.05600000000000022,0.13285714285714237,0.03240601503759369
910,1539,subalpine,grassland,4,50.25,0,60,-0.20000000000000254,2.68,NA,2.576041666666667,-0.003999999999999201,NA,0.07416666666666635,15,2.25,26,-0.4000000000000007,2.9125,3,2.89375,0.17000000000000043,-4.806770735453082e-16,0.20499999999999952
911,982.5,montane,grassland,5,25.6,3.2,25.2,8.599999999999994,3.042,3.1875,2.977222222222222,0.026000000000000127,-0.14999999999999983,0.07222222222222208,17,3,35.6,1.200000000000001,3.048,3,3.0543859649122806,0.056000000000000286,-0,0.06666666666666693
912,1329.699951171875,subalpine,grassland,4,55.5,3,26.875,-0.4000000000000027,2.76,3,2.5694444444444446,0.05999999999999996,0,-0.07575757575757577,17,4.25,31.75,-5.6,2.6625,2.4444444444444446,2.699458874458874,-0.030000000000000613,0.166666666666666,-0.069870129870129985
913,1050.9000244140625,montane,grassland,4,36.75,19,20.25,4.9999999999999964,3.3125,3.4611111111111112,3.3726190476190476,-0.00999999999999943,0.026666666666666387,0.0819047619047616,4,2,3.75,-0,3.276666666666667,4,3,0.30999999999999933,1.0029733743240174e-15,-4.806770735453082e-16
914,940.20001220703125,montane,grassland,4,34,20.625,20,-0.3999999999999995,3.315,3.436111111111111,3.3339285714285714,-0.008000000000000184,-0.011111111111111072,-0.00619047619047582,6,4.75,8.25,-0.3999999999999999,3.225,3.833333333333333,3,0.2200000000000001,-0.3333333333333326,-0
915,850.4000244140625,montane,forest,4,14.75,0,33.125,-3.4000000000000004,3.2925,NA,3.3143939393939394,-0.005999999999999338,NA,0.03939393939393998,6.5,2.5,15,1.2000000000000002,3.0425,3.3333333333333335,3,-0.10199999999999941,-0.7142857142857142,0
916,669.70001220703125,montane,grassland,5,19,8.4,12.9,-0.6000000000000005,3.312,3.2333333333333334,3.575,-0.059999999999999366,0.03333333333333313,-0.12500000000000053,0,0,0,0,NA,NA,NA,NA,NA,NA
917,608.70001220703125,montane,forest,4,22.75,2,43.375,0.6000000000000013,3.3375,4,3.3371003996003994,0.04600000000000009,2.0059467486480348e-15,0.08436563436563435,4.5,1.5,10.5,0.4000000000000003,3,3,3,0,1.5044600614860252e-15,0
918,550,montane,forest,4,18.5,3.5,39.375,-3.199999999999998,3.465,3.5,3.5,-0.024000000000000195,-0,-0.018181818181818164,9.25,4.25,14,-0.19999999999999932,3.3125,3.3333333333333335,3.2958333333333334,-0.15399999999999991,-0.5000000000000012,-0.11666666666666677
919,545.29998779296875,montane,grassland,4,19,18.375,14.5,3.9999999999999982,3.445,3.4482142857142857,3.575,0.17599999999999977,0.1528571428571432,0.3199999999999999,2.25,6,0,1,4,4,NA,-3.781863512897396e-16,-3.781863512897396e-16,NA
920,487.8999938964844,colline,grassland,5,20.2,28.9,10.1,-1.3999999999999984,3.45,3.638333333333333,3.8166666666666664,-0.06000000000000014,-0.06999999999999944,-0.16666666666666644,1.6,1.6,0,1.3999999999999995,4,4,NA,2.0059467486480348e-15,2.0059467486480348e-15,NA
921,2039.300048828125,alpine,grassland,4,75.75,3.75,33.125,2.2000000000000055,2.2775,2.5833333333333335,2.1276629072681703,0.054000000000000076,0.24999999999999947,-0.0073934837092732375,21,9.5,23.75,-1.6000000000000012,2.61,2.09375,2.7978896103896105,-0.048000000000000216,-0.47499999999999976,0.00779220779220786
922,2013.800048828125,alpine,grassland,5,66.2,0,32.1,5.199999999999991,2.102,NA,2.0043703007518796,0.04399999999999951,NA,-0.003477443609022127,13,2.2,13.2,-1.7999999999999994,2.364,1.4,2.619047619047619,0.234,-0.1999999999999999,0.39999999999999986
923,2610.89990234375,alpine,unused,4,44,1.5,13.625,2.7999999999999967,1.38,1.5,1.4333333333333333,0.016000000000000014,0,0.03777777777777773,21.25,5.5,9.5,-1.000000000000001,1.4275,1.1625,1.6071428571428572,0.06599999999999985,0.28999999999999987,-0.3142857142857143
924,1729,subalpine,forest,4,38.5,2.5,28.25,8.800000000000002,2.52,2.5833333333333335,2.5104166666666665,-0.06800000000000014,-0.5000000000000003,0.025000000000000175,20.5,7.25,30.75,5.1999999999999975,2.7824999999999998,2.6041666666666665,2.799252136752137,-0.018000000000000686,0.05,-0.03512820512820501
925,1780.4000244140625,subalpine,grassland,4,30,3.875,26,-1.5999999999999985,2.5425,3.0625,2.2623106060606064,-0.10199999999999995,-0.14999999999999997,0.035606060606060724,3,1,0.25,3.1999999999999997,2.5,4,1,5.999999999999997,NA,NA
926,2310,alpine,unused,5,40.8,1.2,4.6,4.4,1.52,1.5,1.6500000000000001,-0.02199999999999999,-0,0.06666666666666654,34,14,35.4,5.199999999999991,2.082,1.7257142857142858,2.2230177717019823,0.12999999999999975,0.019999999999999837,0.11298701298701287
927,1476.0999755859375,subalpine,forest,4,19.75,1.25,25.25,-0.5999999999999986,2.795,2.5,2.7243055555555555,0.015999999999999473,3.6553829820489636e-16,0.09166666666666642,25.75,15.75,38.5,-2.200000000000001,2.8275,2.6214285714285714,2.9042467948717947,-0.06999999999999992,-0.21142857142857066,-0.018269230769231367
928,1295.699951171875,montane,forest,4,44.75,4.25,49.625,10.999999999999995,3.1175,2.75,3.0152544351073765,0.022000000000000592,-0.29999999999999993,-0.03763772175536903,18.75,9.5,29.5,8.599999999999998,3.005,3.125,2.9642857142857144,-0.04000000000000003,0.09999999999999983,-0.08571428571428576
929,2333.89990234375,alpine,unused,4,29,2.5,6,1.5888218580782547e-15,1.6075000000000002,2,1.7083333333333335,-0.001999999999999957,0.8,-8.688869536365455e-17,20.5,11.5,12.5,-4.800000000000002,2.4325,2.3833333333333333,2.3595238095238096,-0.04199999999999964,0.20000000000000015,-0.22285714285714295
930,2075.60009765625,alpine,grassland,5,43,2.1,25.2,-1.8000000000000032,1.834,1.65,1.9942857142857142,0.007999999999999697,2.327084491679212e-16,0.06142857142857145,23.2,6,17.2,-0.5999999999999973,1.708,1.44,1.6865656565656566,0.11200000000000003,0.21999999999999995,0.1079797979797981
931,2300.800048828125,alpine,unused,4,29.5,2.125,6.5,3.5999999999999988,1.5150000000000001,1.625,1.5178571428571428,-0.019999999999999997,-0.29999999999999993,0.01428571428571432,14,7.75,8.5,1.599999999999999,2.2475,2.2708333333333335,2.1333333333333333,-0.11399999999999987,-0.2833333333333334,0.05333333333333332
932,1242.300048828125,montane,forest,4,11.25,0,14.375,-10.2,3.13,NA,3.0416666666666665,0.06399999999999953,NA,0.03333333333333392,24.5,8.25,53.75,2.799999999999998,3.1375,3,3.1615366541353382,0.005999999999999873,-0,0.0031015037593986644
933,1805,alpine,unused,4,39.75,2,11.625,-6.199999999999999,1.87,2,1.9385416666666666,0.051999999999999685,-0,0.03916666666666648,30.75,15.75,35.75,12.199999999999998,2.555,2.181547619047619,2.726068376068376,-0.1959999999999999,-0.023015873015872577,-0.2502564102564101
934,1577.300048828125,subalpine,forest,4,23.75,0,19.625,-1.4000000000000001,2.535,NA,2.53125,0.18400000000000033,NA,0.15,16.25,3.5,37.25,2.1999999999999993,2.8125,2.8333333333333335,2.8166666666666664,-0.013999999999999702,0.3571428571428559,-0.06000000000000031
935,690,montane,grassland,5,26.6,4.8,17.6,1.6000000000000012,3.354,3.4583333333333335,3.510952380952381,0.02999999999999976,0.03333333333333289,0.06523809523809561,2,0,0,0.7999999999999997,NA,NA,NA,NA,NA,NA
936,829.4000244140625,montane,forest,4,15.75,0.75,27.5,-1.000000000000001,3.26,3,3.2458333333333336,0.02000000000000047,NA,0.1366666666666667,16,5,30.25,3.5999999999999988,3.26,3.2777777777777777,3.244070512820513,0.14399999999999993,-0.33333333333333426,0.16576923076923078
937,1732.699951171875,alpine,unused,4,23.5,2.625,12.125,1.5999999999999996,2.025,2.0625,2.1041666666666665,-0.012000000000000316,-0.049999999999999815,-0.016666666666666774,26.5,10.5,36.75,0.39999999999999875,2.5525,2.029166666666667,2.723157051282051,0.0019999999999997836,-0.13666666666666688,0.07788461538461497
